id,label,type
36217576,ascorbic acid / ferrous sulfate / folic acid Pill,medication
36223242,trospium Pill,medication
36222945,ulipristal Pill,medication
36213003,aluminum hydroxide Oral Liquid Product,medication
36227393,ofloxacin Ophthalmic Product,medication
36219025,quinine Oral Product,medication
36224092,salmeterol Inhalant Product,medication
36214675,rifaximin Pill,medication
36219709,rifabutin Pill,medication
36224752,melatonin Oral Product,medication
36212159,betamethasone Topical Product,medication
36226275,cefpodoxime Pill,medication
36215094,dextromethorphan Oral Product,medication
36217551,acetaminophen / butalbital / caffeine / codeine Oral Product,medication
36223142,metformin / sitagliptin Pill,medication
36225211,sincalide Injectable Product,medication
36217859,buprenorphine / naloxone Pill,medication
36247521,riociguat Pill,medication
36221628,sumatriptan Injectable Product,medication
36214311,imipramine Oral Product,medication
36248811,levothyroxine Injectable Product,medication
36222910,gemfibrozil Pill,medication
36243714,ammonia Nasal Product,medication
36226929,leflunomide Oral Product,medication
36226336,oxymetazoline Inhalant Product,medication
36220711,trimethobenzamide Oral Product,medication
36227263,witch hazel Topical Product,medication
36213330,phentermine Pill,medication
36222352,collagenase Clostridium histolyticum Injectable Product,medication
36224178,dorzolamide Ophthalmic Product,medication
36216094,benzocaine / butamben / tetracaine Mucosal Product,medication
36225665,ondansetron Pill,medication
36215526,albuterol Pill,medication
36225259,trihexyphenidyl Pill,medication
36221623,pyridostigmine Oral Liquid Product,medication
36212535,cromolyn Oral Product,medication
36222067,cabergoline Oral Product,medication
36246794,melatonin Chewable Product,medication
36246967,droxidopa Pill,medication
36216862,aminolevulinate Topical Product,medication
36226060,eribulin Injectable Product,medication
36226066,"synthetic conjugated estrogens, A Pill",medication
36221382,mineral oil / petrolatum / phenylephrine / shark liver oil Rectal Product,medication
36227492,hydralazine Oral Product,medication
36219683,permethrin Topical Product,medication
36227488,hydralazine / isosorbide dinitrate Pill,medication
36214022,alprazolam Oral Product,medication
36219038,tacrolimus Topical Product,medication
36223223,atomoxetine Pill,medication
36218767,glipizide Oral Product,medication
36223689,procaine Injectable Product,medication
1510469,erenumab Injectable Product,medication
36227351,tropicamide Ophthalmic Product,medication
36220250,erythromycin Pill,medication
36247596,factor IX / factor VII / factor X / protein C / protein S / prothrombin Injectable Product,medication
36216656,clomiphene Oral Product,medication
37498247,ubrogepant Pill,medication
36248308,buprenorphine Buccal Product,medication
36225578,sodium polystyrene sulfonate Oral Liquid Product,medication
36223382,triamcinolone Inhalant Product,medication
36225808,difluprednate Ophthalmic Product,medication
36249207,sofosbuvir / velpatasvir Pill,medication
701427,belumosudil Pill,medication
36248723,ferric citrate Pill,medication
36212953,azathioprine Pill,medication
36225485,torsemide Pill,medication
37003298,magnesium sulfate / potassium chloride / sodium sulfate Oral Product,medication
36222371,fexofenadine / pseudoephedrine Oral Product,medication
36219389,mirtazapine Oral Product,medication
36219657,cocoa butter / phenylephrine / shark liver oil Rectal Product,medication
36215394,candesartan / hydrochlorothiazide Pill,medication
36215612,bacitracin Injectable Product,medication
36215629,gabapentin Oral Product,medication
36214111,idarubicin Injectable Product,medication
36248740,ivabradine Pill,medication
36218017,calcium carbonate / glycine Oral Product,medication
36214106,ibuprofen Oral Liquid Product,medication
36217993,calcium carbonate / cholecalciferol Pill,medication
36247872,umeclidinium / vilanterol Inhalant Product,medication
36217432,acetaminophen / diphenhydramine Oral Product,medication
36220843,hydroxyzine Injectable Product,medication
36218201,calcium carbonate / cholecalciferol / vitamin K1 Oral Product,medication
36225503,trimethoprim Oral Product,medication
1366367,formoterol / glycopyrronium Inhalant Product,medication
36219209,sulfasalazine Pill,medication
36223015,magnesium glycinate Oral Product,medication
36225261,liothyronine Oral Product,medication
36212546,diazepam Injectable Product,medication
36217290,ciprofloxacin Oral Liquid Product,medication
36223336,selegiline Pill,medication
36217085,chromium picolinate / gamboge Pill,medication
36220873,mesalamine Rectal Product,medication
36215651,gatifloxacin Ophthalmic Product,medication
36225847,nilotinib Oral Product,medication
36223737,vitamin K Oral Product,medication
36221392,mineral oil Oral Product,medication
36221619,pyrazinamide Pill,medication
36222948,ustekinumab Injectable Product,medication
36222311,lithium citrate Oral Liquid Product,medication
36217593,ascorbic acid Oral Liquid Product,medication
36214531,bromocriptine Pill,medication
36248338,trabectedin Injectable Product,medication
36221184,"estrogens, conjugated (USP) Vaginal Product",medication
36223155,methadone Pill,medication
36249022,edoxaban Oral Product,medication
36220897,pramoxine Topical Product,medication
36224314,hydrochlorothiazide / spironolactone Pill,medication
36248195,insulin degludec Injectable Product,medication
36211834,eszopiclone Oral Product,medication
36224969,pilocarpine Ophthalmic Product,medication
36226490,docusate Pill,medication
36218498,estradiol / norethindrone Topical Product,medication
36226342,oxymorphone Oral Product,medication
36223602,potassium chloride Oral Liquid Product,medication
36220536,vardenafil Pill,medication
36224638,ipratropium Inhalant Product,medication
36217030,amoxicillin / clavulanate Pill,medication
36212399,chloroquine Pill,medication
36213366,salsalate Pill,medication
36227564,etodolac Oral Product,medication
36248094,vortioxetine Pill,medication
36219545,bromfenac Ophthalmic Product,medication
36221672,acamprosate Oral Product,medication
36224252,thyroid (USP) Pill,medication
36227159,fluphenazine Pill,medication
36226918,latanoprost Ophthalmic Product,medication
36220186,magnesium amino acid chelate Oral Product,medication
36244670,calcium citrate / cholecalciferol Chewable Product,medication
1145657,capmatinib Oral Product,medication
36217314,dapsone Topical Product,medication
36213582,quetiapine Pill,medication
36220193,magnesium carbonate Oral Product,medication
36218323,hydrochlorothiazide Oral Product,medication
1594257,oxymetazoline Topical Product,medication
36216159,amikacin Injectable Product,medication
36238169,fluorescein / proparacaine Ophthalmic Product,medication
36225807,isoniazid Pill,medication
36220161,pitavastatin Oral Product,medication
36218386,hydrocortisone / pramoxine Rectal Product,medication
36215289,dextroamphetamine Oral Product,medication
36217687,acetaminophen / butalbital / caffeine Pill,medication
36214704,"insulin glulisine, human Injectable Product",medication
36224126,disopyramide Oral Product,medication
36218491,estradiol / levonorgestrel Topical Product,medication
36224061,Fe heme polypeptide / polysaccharide iron complex Pill,medication
36225206,simethicone Oral Liquid Product,medication
36217278,cefoxitin Injectable Product,medication
36218198,calcium carbonate / cholecalciferol / magnesium oxide Pill,medication
36225586,somatropin Injectable Product,medication
36218962,sulfamethoxazole / trimethoprim Oral Product,medication
36212406,chlorothiazide Oral Product,medication
36217252,dicyclomine Pill,medication
36216955,amiodarone Injectable Product,medication
36214806,chlorpheniramine Oral Product,medication
36245578,avanafil Pill,medication
36214080,ziprasidone Pill,medication
789771,thyrotropin alfa Injectable Product,medication
36225236,sodium bicarbonate Injectable Product,medication
36226191,hydroxyurea Pill,medication
36245967,glucose Chewable Product,medication
36220621,meningococcal group A polysaccharide / meningococcal group C polysaccharide / meningococcal polysaccharide vaccine group W-135 / meningococcal polysaccharide vaccine group Y Injectable Product,medication
36220577,formoterol / mometasone Inhalant Product,medication
1510229,Bifidobacterium animalis / Lactobacillus acidophilus Oral Product,medication
36225987,vitamin A Oral Product,medication
36217930,benzocaine / menthol Topical Product,medication
36226932,lenalidomide Oral Product,medication
36222292,febuxostat Oral Product,medication
36222598,lubiprostone Oral Product,medication
36218321,hydrochlorothiazide / valsartan Pill,medication
36220287,calcium phosphate / cholecalciferol Pill,medication
36244850,amoxicillin / clavulanate Chewable Product,medication
36216528,castor oil / Peruvian balsam / trypsin Topical Product,medication
36218463,potassium nitrate / sodium fluoride Paste Product,medication
1718369,heparin Injectable Product,medication
36212548,diazepam Oral Product,medication
36226977,mefloquine Oral Product,medication
1356325,estradiol / progesterone Pill,medication
36226249,bexarotene Pill,medication
36217502,dimethyl sulfoxide Irrigation Product,medication
36224294,hydrochlorothiazide / losartan Pill,medication
36215528,alcaftadine Ophthalmic Product,medication
36221422,penicillin V Oral Product,medication
36218631,methylcellulose Pill,medication
36219272,abacavir Pill,medication
36213169,aspirin Rectal Product,medication
36248375,empagliflozin / metformin Pill,medication
36222341,ubidecarenone Oral Liquid Product,medication
36221037,levonorgestrel Drug Implant Product,medication
36220293,calcium phosphate / melatonin Pill,medication
36225033,norethindrone Oral Product,medication
36245338,ondansetron Disintegrating Oral Product,medication
36224291,hydrochlorothiazide / lisinopril Oral Product,medication
36226371,prochlorperazine Pill,medication
36212151,betamethasone Injectable Product,medication
36245970,cefixime Chewable Product,medication
36215350,acetaminophen / codeine Oral Liquid Product,medication
36225660,omeprazole Oral Product,medication
36216341,clavulanate / ticarcillin Injectable Product,medication
36224524,doxycycline Oral Product,medication
36248445,tetanus immune globulin Injectable Product,medication
36219090,ibandronate Pill,medication
1366368,glycopyrronium Pill,medication
36226429,sildenafil Oral Product,medication
36216076,ascorbic acid / vitamin E Pill,medication
36213068,dexmethylphenidate Oral Product,medication
36217485,demeclocycline Pill,medication
36227624,rosiglitazone Oral Product,medication
36222631,ergocalciferol Oral Liquid Product,medication
36215630,gabapentin Pill,medication
36247788,macitentan Pill,medication
36220494,esomeprazole / naproxen Pill,medication
36212647,clotrimazole Oral Product,medication
36226483,"docusate / sennosides, USP Oral Product",medication
36220896,pramoxine Rectal Product,medication
36214985,glimepiride Pill,medication
36227175,fluvoxamine Oral Product,medication
36223143,metformin Oral Liquid Product,medication
36223875,olanzapine Pill,medication
36225702,potassium gluconate Oral Product,medication
36214580,morphine Injectable Product,medication
36212792,acetaminophen / dextromethorphan / phenylephrine Pill,medication
36218972,paroxetine Oral Product,medication
36212886,timolol Ophthalmic Product,medication
36217118,collagenase Topical Product,medication
1594150,abaloparatide Injectable Product,medication
36247988,vitamin K2 Oral Product,medication
36220610,meloxicam Pill,medication
36227315,sodium chloride Nasal Product,medication
36225047,nortriptyline Oral Product,medication
36223982,witch hazel Medicated Pad or Tape,medication
36221699,ramipril Pill,medication
36245314,salicylic acid / sulfur Shampoo Product,medication
36215322,albuterol / ipratropium Inhalant Product,medication
36215617,baclofen Oral Product,medication
36223879,olopatadine Ophthalmic Product,medication
36216220,calamine Topical Product,medication
36213872,quinapril Oral Product,medication
36218461,potassium nitrate / silver nitrate Medicated Pad or Tape,medication
36213073,golimumab Injectable Product,medication
36211941,calcium gluconate Oral Product,medication
36225733,sotalol Oral Product,medication
36245598,phenytoin Chewable Product,medication
36214831,colchicine / probenecid Pill,medication
36221153,midodrine Oral Product,medication
36215810,bisoprolol / hydrochlorothiazide Pill,medication
36221072,metoclopramide Injectable Product,medication
36215800,bisacodyl Pill,medication
36217603,benzocaine / resorcinol Vaginal Product,medication
36223039,neostigmine Pill,medication
36218914,propranolol Injectable Product,medication
36226933,lenalidomide Pill,medication
36211893,aspirin / dipyridamole Oral Product,medication
36211966,chlorpheniramine / hydrocodone Oral Product,medication
36217837,budesonide Oral Product,medication
36215395,candesartan Oral Product,medication
36225799,eptifibatide Injectable Product,medication
36224444,guaifenesin Oral Liquid Product,medication
36221012,levetiracetam Oral Product,medication
36217292,ciprofloxacin Otic Product,medication
36213167,aspirin Oral Product,medication
36243617,aclidinium Inhalant Product,medication
36220580,formoterol Inhalant Product,medication
36217796,aspirin / carisoprodol Oral Product,medication
36220245,erythromycin Injectable Product,medication
36215261,dexamethasone Oral Product,medication
1356034,prucalopride Oral Product,medication
36225997,vitamin B12 Oral Liquid Product,medication
36217611,benzocaine Mucosal Product,medication
36214814,chlorpromazine Oral Product,medication
36226282,celecoxib Oral Product,medication
36224523,doxycycline Oral Liquid Product,medication
36213889,rabeprazole Pill,medication
36245891,azelastine / fluticasone Inhalant Product,medication
36214903,thrombin Topical Product,medication
36248926,ceftolozane / tazobactam Injectable Product,medication
36219118,loperamide / simethicone Pill,medication
36213154,aspirin / butalbital / caffeine / codeine Oral Product,medication
36248722,ferric citrate Oral Product,medication
36216607,chlordiazepoxide / clidinium Pill,medication
36214357,magnesium gluconate Oral Product,medication
36217862,buprenorphine Pill,medication
36222343,ubidecarenone Pill,medication
36223103,"L1 protein, human papillomavirus type 11 vaccine / L1 protein, human papillomavirus type 16 vaccine / L1 protein, human papillomavirus type 18 vaccine / L1 protein, human papillomavirus type 6 vaccine Injectable Product",medication
36248677,sacubitril / valsartan Oral Product,medication
36227621,ropinirole Oral Product,medication
36227038,nitrofurantoin Pill,medication
963855,biotin Sublingual Product,medication
36212144,betamethasone / calcipotriene Topical Product,medication
36214755,calcium chloride / icodextrin / lactate / magnesium chloride / sodium chloride Injectable Product,medication
36213855,moxifloxacin Pill,medication
36224177,dorzolamide / timolol Ophthalmic Product,medication
36222348,colesevelam Oral Product,medication
36223932,cefdinir Oral Liquid Product,medication
36227608,rivastigmine Oral Liquid Product,medication
36245451,vitamin B12 Sublingual Product,medication
36216431,chromium picolinate / gamboge Oral Product,medication
36226343,oxymorphone Pill,medication
36226370,prochlorperazine Oral Product,medication
36219238,zinc acetate Oral Product,medication
36224046,diphenhydramine Topical Product,medication
36226581,emtricitabine / rilpivirine / tenofovir disoproxil Pill,medication
36245918,nitroglycerin Transdermal Product,medication
36222076,calcium acetate Oral Product,medication
36219002,pyrimethamine Oral Product,medication
36218783,glucosamine Oral Product,medication
36212005,beclomethasone Nasal Product,medication
36220592,fluvastatin Pill,medication
36220606,fosphenytoin Injectable Product,medication
36212398,chloroquine Oral Product,medication
36216731,diltiazem Pill,medication
36248557,dapagliflozin / metformin Oral Product,medication
36226793,"Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine Injectable Product",medication
36226338,oxymetazoline Ophthalmic Product,medication
36225484,torsemide Oral Product,medication
36227213,promethazine Rectal Product,medication
36221394,mineral oil Rectal Product,medication
36218924,propylthiouracil Oral Product,medication
36244200,estradiol Transdermal Product,medication
36213627,etidronate Pill,medication
36223328,phenytoin Injectable Product,medication
36219112,lomustine Pill,medication
36225046,nortriptyline Oral Liquid Product,medication
702425,cilgavimab Injectable Product,medication
36219682,perindopril Pill,medication
36225949,soybean lecithin Pill,medication
36243690,enzalutamide Pill,medication
36217575,ascorbic acid / ferrous sulfate / folic acid Oral Product,medication
36214144,alvimopan Pill,medication
36226394,fentanyl Injectable Product,medication
36220121,pioglitazone Pill,medication
36215893,6-aminocaproic acid Injectable Product,medication
36227233,sulfacetamide Ophthalmic Product,medication
36248928,nivolumab Injectable Product,medication
36215728,modafinil Pill,medication
36223692,procarbazine Oral Product,medication
36213819,cyclopentolate Ophthalmic Product,medication
36213827,cyclosporine Ophthalmic Product,medication
36221029,levofloxacin Pill,medication
36246401,canagliflozin Pill,medication
36224677,mechlorethamine Injectable Product,medication
36218633,methyldopa Oral Product,medication
36215464,magnesium hydroxide Oral Product,medication
36224404,sitagliptin Pill,medication
36225720,povidone-iodine Topical Product,medication
36224110,orlistat Pill,medication
36224096,salmon calcitonin Nasal Product,medication
36213780,cholestyramine resin Oral Product,medication
36246387,pomalidomide Pill,medication
36244366,hyoscyamine Oral Spray Product,medication
36212958,azilsartan Pill,medication
36214120,tobramycin Ophthalmic Product,medication
36223152,methadone Injectable Product,medication
36218355,lamivudine Oral Liquid Product,medication
36215093,dextromethorphan Oral Liquid Product,medication
36226416,sevelamer Oral Product,medication
36217451,acetaminophen / guaifenesin / phenylephrine Oral Product,medication
36226248,bexarotene Oral Product,medication
36212306,chlorthalidone Pill,medication
36227435,terbinafine Topical Product,medication
36222372,fexofenadine / pseudoephedrine Pill,medication
36213347,phenylephrine / promethazine Oral Product,medication
36221011,levetiracetam Oral Liquid Product,medication
36216208,caffeine Pill,medication
36226380,progesterone Pill,medication
36248980,brexpiprazole Pill,medication
1718254,esomeprazole Granule Product,medication
36219698,ribavirin Oral Liquid Product,medication
36215785,atropine / hyoscyamine / phenobarbital / scopolamine Pill,medication
36214641,phenazopyridine Oral Product,medication
36246386,pomalidomide Oral Product,medication
36224502,dopamine Injectable Product,medication
36217928,benzocaine / menthol Oral Product,medication
36227526,folic acid / vitamin B12 / vitamin B6 Oral Product,medication
36219249,zinc oxide Topical Product,medication
36227607,rivaroxaban Pill,medication
36217377,ampicillin Pill,medication
36217456,amantadine Oral Liquid Product,medication
36223705,stavudine Pill,medication
1594562,polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride / sodium sulfate Oral Powder Product,medication
36220202,pitavastatin Pill,medication
36244517,aspirin Chewable Product,medication
36223132,metformin / pioglitazone Pill,medication
36213636,red yeast rice Pill,medication
36215424,cytomegalovirus immune globulin Injectable Product,medication
36213586,ethinyl estradiol / levonorgestrel Oral Product,medication
36218075,chondroitin sulfates / hyaluronate Injectable Product,medication
36247989,vitamin K2 Pill,medication
36213821,cyclophosphamide Injectable Product,medication
36220544,venlafaxine Oral Product,medication
36220784,vinorelbine Injectable Product,medication
36218103,caffeine / ergotamine Oral Product,medication
36223310,phenylephrine Injectable Product,medication
36215046,dexamethasone / tobramycin Ophthalmic Product,medication
36244054,potassium Chewable Product,medication
1511386,risankizumab Injectable Product,medication
36226525,fludrocortisone Pill,medication
36222011,alitretinoin Topical Product,medication
36219366,lorazepam Pill,medication
36218916,propranolol Oral Product,medication
36212107,granisetron Injectable Product,medication
36224754,melphalan Injectable Product,medication
36216842,acetaminophen / propoxyphene Pill,medication
36226852,paricalcitol Pill,medication
36222368,fesoterodine Pill,medication
36226580,emtricitabine / rilpivirine / tenofovir disoproxil Oral Product,medication
36225367,ketorolac Oral Product,medication
36217133,cefixime Oral Liquid Product,medication
36217714,amlodipine / benazepril Oral Product,medication
36227487,hydralazine / isosorbide dinitrate Oral Product,medication
36226065,"synthetic conjugated estrogens, A Oral Product",medication
36211912,aspirin / oxycodone Pill,medication
36218937,protriptyline Oral Product,medication
36226751,medroxyprogesterone Oral Product,medication
36217484,demeclocycline Oral Product,medication
36221360,psyllium Pill,medication
36225950,soybean oil Injectable Product,medication
739993,Lactobacillus acidophilus / Lactobacillus delbrueckii subsp. bulgaricus Oral Product,medication
36248865,"L1 protein, human papillomavirus type 11 vaccine / L1 protein, human papillomavirus type 16 vaccine / L1 protein, human papillomavirus type 18 vaccine / L1 protein, human papillomavirus type 31 vaccine / L1 protein, human papillomavirus type 33 vaccine...",medication
36218476,esomeprazole Pill,medication
36217270,cefixime Pill,medication
36226487,docusate Oral Liquid Product,medication
36248788,empagliflozin / linagliptin Pill,medication
36225169,Lactobacillus acidophilus Pill,medication
36227545,follitropin alfa Injectable Product,medication
36212592,naltrexone Oral Product,medication
36219057,zaleplon Oral Product,medication
36217094,chromium picolinate Oral Product,medication
36217754,amylase / lipase / protease Oral Product,medication
36219726,risedronate Oral Product,medication
36219580,cinacalcet Oral Product,medication
36224958,physostigmine Injectable Product,medication
36215522,albuterol Inhalant Product,medication
36216808,acitretin Pill,medication
1145658,capmatinib Pill,medication
37498246,ubrogepant Oral Product,medication
36214058,glycerin / hypromellose / polyethylene glycol 400 Ophthalmic Product,medication
36223176,triamterene Oral Product,medication
36227158,fluphenazine Oral Product,medication
36216710,dihydroergotamine Inhalant Product,medication
36219896,linezolid Oral Product,medication
36217054,amoxicillin Oral Liquid Product,medication
36223873,olanzapine Injectable Product,medication
36217992,calcium carbonate / cholecalciferol Oral Product,medication
36222293,febuxostat Pill,medication
36213852,moxifloxacin Injectable Product,medication
36224109,orlistat Oral Product,medication
36214984,glimepiride Oral Product,medication
36246884,empagliflozin Oral Product,medication
36226752,medroxyprogesterone Pill,medication
36226567,efavirenz Pill,medication
36238005,tafluprost Ophthalmic Product,medication
36249030,isavuconazonium Pill,medication
36218152,cetirizine Pill,medication
36221725,Rho(D) immune globulin Injectable Product,medication
36227210,promethazine Oral Liquid Product,medication
36217458,amantadine Pill,medication
36216677,daclizumab Injectable Product,medication
36216661,clomipramine Pill,medication
36226134,famotidine Oral Product,medication
36226251,bicalutamide Oral Product,medication
36212961,azithromycin Oral Liquid Product,medication
36226851,paricalcitol Oral Product,medication
792483,fluticasone / umeclidinium / vilanterol Inhalant Product,medication
36226987,megestrol Oral Liquid Product,medication
36226608,irbesartan Oral Product,medication
36221630,sumatriptan Oral Product,medication
36225730,sorbitol Oral Liquid Product,medication
36214930,dasatinib Pill,medication
36244331,sodium fluoride Oral Paste Product,medication
36214086,zolmitriptan Oral Product,medication
36214762,calcium citrate / cholecalciferol Oral Product,medication
36227395,ofloxacin Otic Product,medication
36224802,fluoxetine / olanzapine Pill,medication
36217183,acyclovir Oral Liquid Product,medication
36221383,mineral oil / petrolatum / phenylephrine Rectal Product,medication
36217227,diclofenac / misoprostol Oral Product,medication
36226827,hepatitis A vaccine (inactivated) strain HM175 Injectable Product,medication
36244872,buprenorphine Sublingual Product,medication
36219056,zafirlukast Pill,medication
36219254,zinc sulfate Pill,medication
36221991,clevidipine Injectable Product,medication
740097,Lacticaseibacillus rhamnosus Pill,medication
36226637,lacosamide Injectable Product,medication
36213894,ramelteon Oral Product,medication
36221202,glucose / potassium chloride / sodium chloride Injectable Product,medication
36245455,lansoprazole Disintegrating Oral Product,medication
36246885,empagliflozin Pill,medication
36226518,fluconazole Oral Product,medication
36244201,fentanyl Transdermal Product,medication
36225034,norethindrone Pill,medication
36226661,phenol Mucosal Product,medication
36215914,acetaminophen / dichloralphenazone / isometheptene Pill,medication
36225355,ketoconazole Pill,medication
36221938,adalimumab Injectable Product,medication
36244182,fentanyl Lozenge Product,medication
36213437,calcium carbonate Oral Product,medication
36223682,probenecid Oral Product,medication
741811,rimegepant Disintegrating Oral Product,medication
36217541,acetaminophen / tramadol Oral Product,medication
36221734,testosterone Topical Product,medication
36226859,pazopanib Oral Product,medication
36214427,tretinoin Oral Product,medication
36225761,emtricitabine Pill,medication
36227535,folic acid / pyridoxine / vitamin B12 Pill,medication
36225394,mesna Oral Product,medication
36244697,lactase Chewable Product,medication
36238274,azilsartan / chlorthalidone Pill,medication
36216213,calamine / zinc oxide Topical Product,medication
36218393,hydrocortisone Oral Product,medication
36217301,cisatracurium Injectable Product,medication
36246400,canagliflozin Oral Product,medication
36224445,guaifenesin Oral Product,medication
36226633,krill oil Pill,medication
36213642,remifentanil Injectable Product,medication
36227614,rizatriptan Pill,medication
36225478,tolvaptan Oral Product,medication
36218507,estradiol Injectable Product,medication
36225884,benzonatate Pill,medication
36221381,"mineral oil / mineral oil, light Ophthalmic Product",medication
36219579,cilostazol Pill,medication
36216450,beta carotene Oral Product,medication
36216660,clomipramine Oral Product,medication
36227025,nitric oxide / nitrogen Inhalant Product,medication
36215990,cytarabine Injectable Product,medication
36212593,naltrexone Pill,medication
36218126,cefuroxime Pill,medication
36217142,clonidine Oral Product,medication
36217316,daunorubicin Injectable Product,medication
36222281,ezetimibe Oral Product,medication
36245765,stannous fluoride Oral Gel Product,medication
36217181,acyclovir Injectable Product,medication
36222374,fexofenadine Oral Product,medication
36217238,diclofenac Topical Product,medication
36213868,mycophenolate mofetil Pill,medication
36243689,enzalutamide Oral Product,medication
36223090,phenylephrine / witch hazel Rectal Product,medication
36220457,galantamine Oral Product,medication
36225010,nitroglycerin Injectable Product,medication
36223171,triamcinolone Paste Product,medication
36217713,amlodipine / atorvastatin Pill,medication
36222599,lubiprostone Pill,medication
36217287,ciprofloxacin / hydrocortisone Otic Product,medication
36214475,atazanavir Oral Product,medication
36213524,carbidopa Oral Product,medication
36225662,ondansetron Injectable Product,medication
36224590,enoxaparin Injectable Product,medication
36227427,tenofovir disoproxil Oral Product,medication
36245809,calcium carbonate / cholecalciferol / vitamin K1 Chewable Product,medication
36216797,acetylcysteine Oral Product,medication
36227567,etonogestrel Drug Implant Product,medication
36221624,pyridostigmine Oral Product,medication
36212950,azacitidine Injectable Product,medication
36217184,acyclovir Oral Product,medication
36218695,metronidazole Oral Product,medication
36223730,vitamin K1 Oral Product,medication
36225661,omeprazole Pill,medication
36226427,sibutramine Pill,medication
36245443,citric acid / simethicone / sodium bicarbonate Granule Product,medication
36224305,hydrochlorothiazide / propranolol Oral Product,medication
36224739,isradipine Pill,medication
36223253,Salmonella typhi Ty21a live antigen Pill,medication
36218134,cephalexin Oral Liquid Product,medication
36216884,anti-inhibitor coagulant complex Injectable Product,medication
36217542,acetaminophen / tramadol Pill,medication
36215207,prasterone Pill,medication
36220548,vilazodone Oral Product,medication
36219706,riboflavin Oral Product,medication
36225444,furosemide Injectable Product,medication
36222621,epoetin alfa Injectable Product,medication
36213331,phentolamine Injectable Product,medication
36220432,ginger root Pill,medication
36224520,doxercalciferol Pill,medication
36215235,desloratadine Oral Product,medication
36227334,sodium fluoride Oral Liquid Product,medication
36248732,palbociclib Pill,medication
36219309,teriparatide Injectable Product,medication
36214672,rifapentine Pill,medication
36221098,lidocaine Rectal Product,medication
36223432,oxycodone Oral Product,medication
36220776,levalbuterol Inhalant Product,medication
36221073,metoclopramide Oral Liquid Product,medication
36218176,calcitriol Oral Product,medication
36221093,lidocaine Mucosal Product,medication
36214116,tinidazole Oral Product,medication
36224970,pilocarpine Oral Product,medication
36222378,fidaxomicin Pill,medication
36223383,triamcinolone Injectable Product,medication
36217848,bumetanide Oral Product,medication
36215853,citric acid / sodium citrate Oral Liquid Product,medication
36212852,Saccharomyces boulardii Pill,medication
36225305,polymyxin B / trimethoprim Ophthalmic Product,medication
36221671,abiraterone Pill,medication
36226231,oxybutynin Oral Liquid Product,medication
36244538,acetaminophen Disintegrating Oral Product,medication
36216998,acetaminophen Oral Product,medication
36214610,mycophenolic acid Oral Product,medication
36226830,irinotecan Injectable Product,medication
36221203,glucose / potassium chloride Injectable Product,medication
36224603,fosinopril Pill,medication
36215895,6-aminocaproic acid Oral Product,medication
36226911,lanthanum carbonate Pill,medication
36215393,candesartan / hydrochlorothiazide Oral Product,medication
36222255,clopidogrel Pill,medication
36224505,dornase alfa Inhalant Product,medication
36217055,amoxicillin Oral Product,medication
36214094,zonisamide Pill,medication
36224753,melatonin Pill,medication
36218644,methylergonovine Oral Product,medication
36223620,verapamil Injectable Product,medication
36222375,fexofenadine Pill,medication
36225530,balsalazide Oral Product,medication
36211842,ethacrynate Injectable Product,medication
792779,varicella zoster virus glycoprotein E Injectable Product,medication
36227055,hepatitis B surface antigen vaccine Injectable Product,medication
36213854,moxifloxacin Oral Product,medication
36215396,candesartan Pill,medication
36214835,colchicine Pill,medication
36213822,cyclophosphamide Oral Product,medication
36226492,dolasetron Injectable Product,medication
36219298,terazosin Pill,medication
792901,latanoprostene bunod Ophthalmic Product,medication
36248440,alectinib Oral Product,medication
36224724,isosorbide dinitrate Pill,medication
36217303,citalopram Oral Liquid Product,medication
36223874,olanzapine Oral Product,medication
36215488,naproxen Oral Product,medication
36222377,fidaxomicin Oral Product,medication
36213319,neostigmine Injectable Product,medication
36227623,ropivacaine Injectable Product,medication
36216025,digoxin Injectable Product,medication
36226576,eltrombopag Oral Product,medication
36227425,potassium chloride / sodium chloride Oral Product,medication
36226072,estropipate Oral Product,medication
36221131,lithium carbonate Pill,medication
36225136,hydrochlorothiazide / irbesartan Oral Product,medication
36238273,azilsartan / chlorthalidone Oral Product,medication
36214642,phenazopyridine Pill,medication
36221083,metoprolol Injectable Product,medication
36214422,trazodone Oral Product,medication
36227448,tetrahydrozoline Ophthalmic Product,medication
36225062,tamsulosin Pill,medication
36220249,erythromycin Oral Product,medication
36219070,hyoscyamine Oral Product,medication
36223016,magnesium glycinate Pill,medication
36223153,methadone Oral Liquid Product,medication
36225029,norepinephrine Injectable Product,medication
36224306,hydrochlorothiazide / propranolol Pill,medication
36224820,sunitinib Oral Product,medication
36227422,potassium chloride / sodium chloride Injectable Product,medication
36225481,topiramate Oral Product,medication
36223878,olopatadine Inhalant Product,medication
36226261,bimatoprost Topical Product,medication
1759075,bebtelovimab Injectable Product,medication
36248731,palbociclib Oral Product,medication
36224517,doxepin Topical Product,medication
36214290,bacitracin / polymyxin B Ophthalmic Product,medication
36217838,budesonide Pill,medication
36217686,acetaminophen / butalbital / caffeine Oral Product,medication
36214079,ziprasidone Oral Product,medication
36213483,codeine / promethazine Oral Product,medication
36225013,nitroglycerin Oral Product,medication
