id,label,type
36223584,dimethicone Topical Product,medication
36219233,zanamivir Inhalant Product,medication
36214027,alprostadil Urethral Product,medication
36227046,pindolol Pill,medication
36226995,melatonin / vitamin B6 Oral Product,medication
36226576,eltrombopag Oral Product,medication
36223876,olmesartan Oral Product,medication
36216028,digoxin Pill,medication
36214094,zonisamide Pill,medication
36227038,nitrofurantoin Pill,medication
36243766,clonidine Transdermal Product,medication
36221020,levocarnitine Oral Liquid Product,medication
36211835,eszopiclone Pill,medication
36216841,acetaminophen / propoxyphene Oral Product,medication
36227166,flurazepam Pill,medication
36245455,lansoprazole Disintegrating Oral Product,medication
36221171,"estrogens, conjugated (USP) / medroxyprogesterone Oral Product",medication
36220610,meloxicam Pill,medication
36225782,eplerenone Pill,medication
36216076,ascorbic acid / vitamin E Pill,medication
36218160,benzoyl peroxide / erythromycin Topical Product,medication
36219987,thiamine Pill,medication
36224639,ipratropium Nasal Product,medication
36227376,nystatin Oral Product,medication
36213581,quetiapine Oral Product,medication
36212073,glycerin Rectal Product,medication
36212959,azithromycin Injectable Product,medication
36217315,daptomycin Injectable Product,medication
36248441,alectinib Pill,medication
36216660,clomipramine Oral Product,medication
36214350,lysine Pill,medication
36212320,chlorzoxazone Pill,medication
36215630,gabapentin Pill,medication
36222011,alitretinoin Topical Product,medication
36221391,mineral oil Oral Liquid Product,medication
36245276,buprenorphine Transdermal Product,medication
36246387,pomalidomide Pill,medication
36213841,glyburide Pill,medication
36218693,metronidazole Injectable Product,medication
36221623,pyridostigmine Oral Liquid Product,medication
36226462,docosahexaenoate / eicosapentaenoate Pill,medication
36212109,granisetron Oral Product,medication
36219057,zaleplon Oral Product,medication
36222311,lithium citrate Oral Liquid Product,medication
36221013,levetiracetam Pill,medication
36225579,sodium polystyrene sulfonate Oral Product,medication
36226142,felodipine Pill,medication
36238005,tafluprost Ophthalmic Product,medication
36223282,belimumab Injectable Product,medication
36219520,bosentan Pill,medication
36245604,ascorbic acid Chewable Product,medication
36222948,ustekinumab Injectable Product,medication
36226749,medroxyprogesterone Injectable Product,medication
36221186,"estrogens, esterified (USP) / methyltestosterone Pill",medication
36219538,brinzolamide Ophthalmic Product,medication
36225725,pralatrexate Injectable Product,medication
36213598,ethinyl estradiol / ethynodiol Oral Product,medication
36216094,benzocaine / butamben / tetracaine Mucosal Product,medication
36218915,propranolol Oral Liquid Product,medication
36216075,ascorbic acid / vitamin E Oral Product,medication
36217185,acyclovir Pill,medication
36219070,hyoscyamine Oral Product,medication
1718122,sevelamer Oral Powder Product,medication
36211966,chlorpheniramine / hydrocodone Oral Product,medication
36225993,vitamin B12 Injectable Product,medication
36243617,aclidinium Inhalant Product,medication
36218476,esomeprazole Pill,medication
36243810,scopolamine Transdermal Product,medication
36227095,menthol Topical Product,medication
36221049,methylprednisolone Oral Product,medication
36245183,alprazolam Disintegrating Oral Product,medication
36221404,minocycline Pill,medication
36219518,bortezomib Injectable Product,medication
36244990,estradiol / levonorgestrel Transdermal Product,medication
1759075,bebtelovimab Injectable Product,medication
36214312,imipramine Pill,medication
36225210,simvastatin Pill,medication
36221730,testosterone Injectable Product,medication
36248722,ferric citrate Oral Product,medication
36213381,scopolamine Injectable Product,medication
36214069,zileuton Oral Product,medication
36222712,posaconazole Oral Product,medication
36216884,anti-inhibitor coagulant complex Injectable Product,medication
36213953,acetaminophen / aspirin / caffeine Pill,medication
36215615,baclofen Injectable Product,medication
36247062,tedizolid Pill,medication
36220286,calcium phosphate / cholecalciferol Oral Product,medication
36214445,anastrozole Pill,medication
36215655,gefitinib Oral Product,medication
36216815,acetaminophen / oxycodone Pill,medication
36225136,hydrochlorothiazide / irbesartan Oral Product,medication
36217849,bumetanide Pill,medication
36238288,ivacaftor Oral Product,medication
36223704,stavudine Oral Product,medication
36218009,calcium carbonate / folic acid / vitamin B complex Pill,medication
36212952,azathioprine Oral Product,medication
36219367,losartan Oral Product,medication
36223454,prednisone Oral Liquid Product,medication
36221630,sumatriptan Oral Product,medication
36224827,tadalafil Oral Product,medication
36217181,acyclovir Injectable Product,medication
36213889,rabeprazole Pill,medication
36213718,codeine Pill,medication
36222068,cabergoline Pill,medication
36226207,oxcarbazepine Pill,medication
36217290,ciprofloxacin Oral Liquid Product,medication
36219253,zinc sulfate Oral Product,medication
36212285,carbidopa / levodopa Pill,medication
36218698,metronidazole Topical Product,medication
36227534,folic acid / pyridoxine / vitamin B12 Oral Product,medication
36226206,oxcarbazepine Oral Product,medication
36217502,dimethyl sulfoxide Irrigation Product,medication
36219682,perindopril Pill,medication
37002903,azacitidine Oral Product,medication
36221669,tacrolimus Injectable Product,medication
36222945,ulipristal Pill,medication
36225258,trihexyphenidyl Oral Product,medication
36226285,certolizumab pegol Injectable Product,medication
36213900,rasagiline Oral Product,medication
36226343,oxymorphone Pill,medication
1718262,omeprazole Granule Product,medication
36225179,lactulose Oral Liquid Product,medication
36218769,glucagon Injectable Product,medication
36225998,vitamin B12 Oral Product,medication
36214663,resveratrol Oral Product,medication
36213830,cyclosporine Pill,medication
36247951,ibrutinib Pill,medication
36225720,povidone-iodine Topical Product,medication
36227542,folic acid Oral Product,medication
36245147,magnesium sulfate Granule Product,medication
36238071,theanine Pill,medication
36225005,menthol Oral Product,medication
36224910,nicardipine Pill,medication
36218699,metronidazole Vaginal Product,medication
36212167,bethanechol Pill,medication
36218631,methylcellulose Pill,medication
36226000,vitamin B complex Oral Product,medication
36212965,aztreonam Inhalant Product,medication
36225948,soybean lecithin Oral Product,medication
36227428,tenofovir disoproxil Pill,medication
36212151,betamethasone Injectable Product,medication
36221047,methylprednisolone Injectable Product,medication
36244373,bismuth subsalicylate Chewable Product,medication
36215480,magnesium oxide Pill,medication
36216656,clomiphene Oral Product,medication
36212271,carbamazepine Oral Product,medication
36227620,romiplostim Injectable Product,medication
36225730,sorbitol Oral Liquid Product,medication
36224480,pantoprazole Injectable Product,medication
1594257,oxymetazoline Topical Product,medication
36213437,calcium carbonate Oral Product,medication
36220818,hydromorphone Oral Liquid Product,medication
36220252,erythromycin Topical Product,medication
36226106,dipyridamole Oral Product,medication
37498349,buprenorphine / naloxone Oral Film Product,medication
36225061,tamsulosin Oral Product,medication
36223141,metformin / sitagliptin Oral Product,medication
36214405,tramadol Oral Product,medication
36227543,folic acid Pill,medication
36221395,mineral oil Topical Product,medication
36221155,mifepristone Oral Product,medication
36220844,hydroxyzine Oral Liquid Product,medication
36224219,imiquimod Topical Product,medication
36238289,ivacaftor Pill,medication
36213819,cyclopentolate Ophthalmic Product,medication
36218378,valganciclovir Oral Liquid Product,medication
36226661,phenol Mucosal Product,medication
36226490,docusate Pill,medication
36225660,omeprazole Oral Product,medication
36213555,carboprost Injectable Product,medication
36244843,loratadine Disintegrating Oral Product,medication
36215563,ascorbic acid / beta carotene / cuprous oxide / vitamin E / zinc oxide Oral Product,medication
36220292,calcium phosphate / melatonin Oral Product,medication
36219241,zinc gluconate Oral Product,medication
36212657,clozapine Oral Product,medication
36222254,clopidogrel Oral Product,medication
36226996,melatonin / vitamin B6 Pill,medication
36224820,sunitinib Oral Product,medication
36211785,prednisolone Pill,medication
36224455,guanfacine Oral Product,medication
36224908,nicardipine Injectable Product,medication
36225761,emtricitabine Pill,medication
36222341,ubidecarenone Oral Liquid Product,medication
36212813,aluminum hydroxide / magnesium carbonate Oral Product,medication
36215200,aprepitant Oral Product,medication
36220867,mercaptopurine Oral Product,medication
36219707,riboflavin Pill,medication
36223788,nepafenac Ophthalmic Product,medication
36249521,azelastine / fluticasone Nasal Product,medication
36244201,fentanyl Transdermal Product,medication
36221370,purified protein derivative of tuberculin Injectable Product,medication
36220871,mesalamine Oral Product,medication
1718501,tenofovir alafenamide Pill,medication
36214475,atazanavir Oral Product,medication
36223874,olanzapine Oral Product,medication
36213873,quinapril Pill,medication
36225671,opium Oral Product,medication
36219363,lorazepam Injectable Product,medication
740098,Lacticaseibacillus rhamnosus Oral Product,medication
36223038,neostigmine Oral Product,medication
36221074,metoclopramide Oral Product,medication
36214642,phenazopyridine Pill,medication
36227568,etoposide Injectable Product,medication
36217227,diclofenac / misoprostol Oral Product,medication
36219384,minoxidil Topical Product,medication
1356324,estradiol / progesterone Oral Product,medication
739441,vibegron Oral Product,medication
36212534,cromolyn Oral Liquid Product,medication
36221938,adalimumab Injectable Product,medication
36217858,buprenorphine / naloxone Oral Product,medication
793318,ertugliflozin Oral Product,medication
36227200,temozolomide Pill,medication
36224590,enoxaparin Injectable Product,medication
36224109,orlistat Oral Product,medication
36211843,ethacrynate Oral Product,medication
36217289,ciprofloxacin Ophthalmic Product,medication
36213592,ethinyl estradiol / norethindrone Oral Product,medication
36246401,canagliflozin Pill,medication
36248687,cholecalciferol / folic acid Oral Product,medication
36223748,warfarin Oral Product,medication
36247787,macitentan Oral Product,medication
36214409,tranexamic acid Injectable Product,medication
36220431,ginger root Oral Product,medication
36213593,ethinyl estradiol / norethindrone Pill,medication
36225716,povidone-iodine Ophthalmic Product,medication
36221359,psyllium Oral Product,medication
36224284,hydralazine Pill,medication
36215728,modafinil Pill,medication
36217186,acyclovir Topical Product,medication
36222280,ezetimibe / simvastatin Pill,medication
36215261,dexamethasone Oral Product,medication
36218355,lamivudine Oral Liquid Product,medication
36248445,tetanus immune globulin Injectable Product,medication
36223441,pravastatin Oral Product,medication
36224738,isradipine Oral Product,medication
36221631,sumatriptan Pill,medication
36213347,phenylephrine / promethazine Oral Product,medication
36222292,febuxostat Oral Product,medication
36223127,lactase Oral Product,medication
36223128,lactase Pill,medication
36214611,mycophenolic acid Pill,medication
36213587,ethinyl estradiol / levonorgestrel Pill,medication
36219730,risperidone Oral Product,medication
36215492,natamycin Ophthalmic Product,medication
36226378,progesterone Injectable Product,medication
1355707,larotrectinib Oral Product,medication
36219706,riboflavin Oral Product,medication
36218389,hydrocortisone Injectable Product,medication
36221147,midazolam Injectable Product,medication
36225808,difluprednate Ophthalmic Product,medication
36225586,somatropin Injectable Product,medication
36223682,probenecid Oral Product,medication
36224044,diphenhydramine Pill,medication
36221698,ramipril Oral Product,medication
36218938,protriptyline Pill,medication
36214358,magnesium gluconate Pill,medication
36244015,varicella-zoster virus vaccine live (Oka-Merck) strain Injectable Product,medication
36221403,minocycline Oral Product,medication
36219360,loratadine Oral Liquid Product,medication
36225583,solifenacin Oral Product,medication
36226008,vitamin B6 Oral Product,medication
36219056,zafirlukast Pill,medication
36212597,naphazoline / pheniramine Ophthalmic Product,medication
36216255,amiloride Pill,medication
36211791,pregabalin Oral Product,medication
36224128,disulfiram Oral Product,medication
36225997,vitamin B12 Oral Liquid Product,medication
36217613,benzocaine Oral Product,medication
36217859,buprenorphine / naloxone Pill,medication
36213894,ramelteon Oral Product,medication
36216712,dihydroergotamine Nasal Product,medication
36213003,aluminum hydroxide Oral Liquid Product,medication
36245925,selenium sulfide Shampoo Product,medication
792779,varicella zoster virus glycoprotein E Injectable Product,medication
36220594,follitropin beta Injectable Product,medication
36213725,dextromethorphan / guaifenesin Pill,medication
36221075,metoclopramide Pill,medication
36214675,rifaximin Pill,medication
36218201,calcium carbonate / cholecalciferol / vitamin K1 Oral Product,medication
36219647,cobamamide / vitamin B12 Oral Product,medication
792483,fluticasone / umeclidinium / vilanterol Inhalant Product,medication
36213168,aspirin Pill,medication
36224164,ferrous fumarate Oral Product,medication
36213774,cholecalciferol Oral Liquid Product,medication
36215799,bisacodyl Oral Product,medication
36213066,dexlansoprazole Oral Product,medication
36219882,levocetirizine Oral Product,medication
36218152,cetirizine Pill,medication
36221122,lisinopril Pill,medication
36214476,atazanavir Pill,medication
36247256,tavaborole Topical Product,medication
36221027,levofloxacin Oral Liquid Product,medication
36216677,daclizumab Injectable Product,medication
36216729,diltiazem Injectable Product,medication
36213519,budesonide / formoterol Inhalant Product,medication
36221349,pseudoephedrine / triprolidine Pill,medication
36212592,naltrexone Oral Product,medication
36223201,aripiprazole Oral Product,medication
36221725,Rho(D) immune globulin Injectable Product,medication
36226581,emtricitabine / rilpivirine / tenofovir disoproxil Pill,medication
35200765,duvelisib Oral Product,medication
36217796,aspirin / carisoprodol Oral Product,medication
36249440,venetoclax Oral Product,medication
36222574,lurasidone Pill,medication
36227051,piperacillin / tazobactam Injectable Product,medication
36221120,lisdexamfetamine Pill,medication
36213073,golimumab Injectable Product,medication
36225861,nitazoxanide Oral Product,medication
36225636,benazepril / hydrochlorothiazide Pill,medication
36225626,valproate Oral Product,medication
36213750,dextromethorphan / quinidine Pill,medication
36214938,deferasirox Oral Product,medication
36247989,vitamin K2 Pill,medication
36213770,cholecalciferol / soy protein isolate Oral Product,medication
36216848,acetaminophen / pseudoephedrine Pill,medication
36221348,pseudoephedrine / triprolidine Oral Product,medication
36226338,oxymetazoline Ophthalmic Product,medication
36224456,guanfacine Pill,medication
36248746,olodaterol / tiotropium Inhalant Product,medication
36217003,acetazolamide Oral Product,medication
36223012,magnesium sulfate Pill,medication
35200820,galcanezumab Injectable Product,medication
36238257,axitinib Oral Product,medication
36213821,cyclophosphamide Injectable Product,medication
36217712,amlodipine / atorvastatin Oral Product,medication
36214145,ambrisentan Oral Product,medication
36244858,clobetasol Shampoo Product,medication
36223837,homatropine / hydrocodone Oral Liquid Product,medication
36214842,colistin Injectable Product,medication
36218087,cyproheptadine Pill,medication
36226873,pegaspargase Injectable Product,medication
36214703,"insulin aspart, human Injectable Product",medication
36223951,dofetilide Oral Product,medication
36247185,dulaglutide Injectable Product,medication
36227209,promethazine Injectable Product,medication
36223173,triamcinolone Topical Product,medication
36225476,tolterodine Oral Product,medication
36248278,brivaracetam Pill,medication
36215189,anidulafungin Injectable Product,medication
36219696,ribavirin Inhalant Product,medication
36216731,diltiazem Pill,medication
36217127,cefadroxil Pill,medication
36226875,peginterferon alfa-2a Injectable Product,medication
36213872,quinapril Oral Product,medication
36213925,desonide Topical Product,medication
36223729,vitamin K1 Injectable Product,medication
36222337,ubidecarenone / vitamin E Oral Product,medication
36227427,tenofovir disoproxil Oral Product,medication
36225848,nilotinib Pill,medication
40220781,lifitegrast Ophthalmic Product,medication
36246593,alendronate Pill,medication
36214641,phenazopyridine Oral Product,medication
36226231,oxybutynin Oral Liquid Product,medication
36225446,furosemide Oral Product,medication
36215506,Neisseria meningitidis serogroup A oligosaccharide diphtheria CRM197 protein conjugate vaccine / Neisseria meningitidis serogroup C oligosaccharide diphtheria CRM197 protein conjugate vaccine / Neisseria meningitidis serogroup W-135 oligosaccharide dip...,medication
36214807,chlorpheniramine Pill,medication
36224723,isosorbide dinitrate Oral Product,medication
36214549,camphor / menthol / methyl salicylate Topical Product,medication
36218458,potassium citrate Pill,medication
36220549,vilazodone Pill,medication
36223200,aripiprazole Oral Liquid Product,medication
36212161,betaxolol Ophthalmic Product,medication
36225862,nitazoxanide Pill,medication
36223143,metformin Oral Liquid Product,medication
36224728,isosorbide Pill,medication
36211882,antipyrine / benzocaine Otic Product,medication
36216340,clarithromycin Pill,medication
36248160,fosaprepitant Injectable Product,medication
36218325,hydrocodone / ibuprofen Oral Product,medication
36215351,acetaminophen / codeine Oral Product,medication
36213740,dextromethorphan / promethazine Oral Liquid Product,medication
36222943,ubiquinol Pill,medication
36224292,hydrochlorothiazide / lisinopril Pill,medication
36225213,sirolimus Oral Liquid Product,medication
36219383,minoxidil Pill,medication
36211912,aspirin / oxycodone Pill,medication
36215201,aprepitant Pill,medication
36225208,simethicone Pill,medication
36222661,magnesium citrate Pill,medication
36221012,levetiracetam Oral Product,medication
36213901,rasagiline Pill,medication
36221995,clobazam Pill,medication
36224712,isopropyl alcohol Topical Product,medication
36219309,teriparatide Injectable Product,medication
36222598,lubiprostone Oral Product,medication
36248332,patiromer Oral Powder Product,medication
36219925,iron sucrose Injectable Product,medication
36225036,norfloxacin Oral Product,medication
36221086,"hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium phosphate, monobasic Pill",medication
36221130,lithium carbonate Oral Product,medication
36218318,hydrochlorothiazide / telmisartan Oral Product,medication
36225478,tolvaptan Oral Product,medication
1593399,crisaborole Topical Product,medication
792652,abemaciclib Pill,medication
36247764,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus vaccine, B-Massachusetts-2-2012-like virus Injectable Product",medication
1356035,prucalopride Pill,medication
36248375,empagliflozin / metformin Pill,medication
36245891,azelastine / fluticasone Inhalant Product,medication
36226851,paricalcitol Oral Product,medication
36226830,irinotecan Injectable Product,medication
36245487,potassium chloride Oral Powder Product,medication
36219897,linezolid Pill,medication
36219071,hyoscyamine Pill,medication
36246160,ethinyl estradiol / etonogestrel Vaginal Product,medication
36220821,hydromorphone Rectal Product,medication
36245017,amoxicillin Chewable Product,medication
36247501,sucroferric oxyhydroxide Pill,medication
36227309,sodium bicarbonate Pill,medication
36212593,naltrexone Pill,medication
36224797,fluorouracil Injectable Product,medication
36214602,mupirocin Nasal Product,medication
36223760,nabumetone Oral Product,medication
36215659,metaxalone Pill,medication
36248558,dapagliflozin / metformin Pill,medication
36212159,betamethasone Topical Product,medication
36227351,tropicamide Ophthalmic Product,medication
36218365,lanolin Topical Product,medication
36219332,alfuzosin Oral Product,medication
36215257,dexamethasone Injectable Product,medication
36225207,simethicone Oral Product,medication
36218917,propranolol Pill,medication
36224739,isradipine Pill,medication
36245464,salicylic acid Soap Product,medication
36215914,acetaminophen / dichloralphenazone / isometheptene Pill,medication
36220711,trimethobenzamide Oral Product,medication
36216557,cimetidine Oral Product,medication
36223222,atomoxetine Oral Product,medication
36227245,sulfadiazine Oral Product,medication
36247437,tafamidis Pill,medication
36247520,riociguat Oral Product,medication
36218126,cefuroxime Pill,medication
36223352,sertraline Oral Liquid Product,medication
36223433,oxycodone Pill,medication
36219368,losartan Pill,medication
36217142,clonidine Oral Product,medication
36214769,calcium citrate / ergocalciferol Pill,medication
36217755,amylase / lipase / protease Pill,medication
36221983,butabarbital / hyoscyamine / phenazopyridine Pill,medication
36212568,magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium gluconate Injectable Product,medication
36213825,cycloserine Pill,medication
36223242,trospium Pill,medication
1356325,estradiol / progesterone Pill,medication
36212995,bromelains Oral Product,medication
36214443,anakinra Injectable Product,medication
1594005,midostaurin Oral Product,medication
36224182,dronedarone Pill,medication
36217373,ampicillin Injectable Product,medication
36227607,rivaroxaban Pill,medication
36244061,sulfacetamide Soap Product,medication
36219722,riluzole Pill,medication
36224110,orlistat Pill,medication
793145,semaglutide Injectable Product,medication
36226860,pazopanib Pill,medication
36213722,dextromethorphan / guaifenesin Oral Liquid Product,medication
36220578,fluocinolone Topical Product,medication
36214111,idarubicin Injectable Product,medication
36248563,nintedanib Pill,medication
36247682,dolutegravir Oral Product,medication
36215236,desloratadine Pill,medication
36219683,permethrin Topical Product,medication
36244326,buprenorphine / naloxone Sublingual Product,medication
36224512,doxazosin Pill,medication
36227614,rizatriptan Pill,medication
36223422,oxazepam Pill,medication
36225686,potassium iodide Oral Liquid Product,medication
36215540,alfentanil Injectable Product,medication
36215524,albuterol Oral Liquid Product,medication
36227025,nitric oxide / nitrogen Inhalant Product,medication
36219111,lomustine Oral Product,medication
36217542,acetaminophen / tramadol Pill,medication
36227037,nitrofurantoin Oral Product,medication
36213524,carbidopa Oral Product,medication
36238070,theanine Oral Product,medication
36227422,potassium chloride / sodium chloride Injectable Product,medication
36217287,ciprofloxacin / hydrocortisone Otic Product,medication
36214488,atenolol Pill,medication
36245765,stannous fluoride Oral Gel Product,medication
36212569,magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium gluconate Irrigation Product,medication
36222275,everolimus Pill,medication
37498246,ubrogepant Oral Product,medication
36218071,chondroitin sulfates / glucosamine Oral Product,medication
36227540,folic acid Injectable Product,medication
36222910,gemfibrozil Pill,medication
36222279,ezetimibe / simvastatin Oral Product,medication
36224015,bismuth subsalicylate Pill,medication
36224515,doxepin Oral Product,medication
36226372,prochlorperazine Rectal Product,medication
36225368,ketorolac Pill,medication
36216908,acebutolol Pill,medication
36215278,dextran 40 Injectable Product,medication
36225770,entacapone Pill,medication
36214929,dasatinib Oral Product,medication
37499297,cytarabine / daunorubicin Injectable Product,medication
36220883,potassium phosphate Oral Product,medication
36218018,calcium carbonate / glycine Pill,medication
36225394,mesna Oral Product,medication
36212960,azithromycin Ophthalmic Product,medication
36219416,mometasone Nasal Product,medication
36217304,citalopram Oral Product,medication
36218324,hydrochlorothiazide Pill,medication
36213827,cyclosporine Ophthalmic Product,medication
36217992,calcium carbonate / cholecalciferol Oral Product,medication
36222255,clopidogrel Pill,medication
36223992,bismuth subcitrate / metronidazole / tetracycline Oral Product,medication
36223384,triamcinolone Nasal Product,medication
36227301,piroxicam Pill,medication
36225552,capecitabine Oral Product,medication
36214812,chlorpromazine Injectable Product,medication
36216013,diflorasone Topical Product,medication
36217054,amoxicillin Oral Liquid Product,medication
36214393,tolnaftate Topical Product,medication
36216339,clarithromycin Oral Product,medication
36224724,isosorbide dinitrate Pill,medication
36217235,diclofenac Oral Product,medication
36219359,loratadine / pseudoephedrine Pill,medication
36226978,mefloquine Pill,medication
36226633,krill oil Pill,medication
36225950,soybean oil Injectable Product,medication
36220873,mesalamine Rectal Product,medication
36217686,acetaminophen / butalbital / caffeine Oral Product,medication
36212940,atropine Ophthalmic Product,medication
36212124,betamethasone / clotrimazole Topical Product,medication
36227203,promazine Oral Product,medication
36219958,lycopene Pill,medication
36212677,desipramine Oral Product,medication
36223202,aripiprazole Pill,medication
36225477,tolterodine Pill,medication
36217281,ceftriaxone Injectable Product,medication
702420,tixagevimab Injectable Product,medication
36218510,estradiol Pill,medication
36217525,diphenhydramine / ibuprofen Oral Product,medication
36221670,abiraterone Oral Product,medication
36215614,bacitracin Topical Product,medication
36225773,entecavir Pill,medication
36238413,ruxolitinib Pill,medication
36226073,estropipate Pill,medication
36217314,dapsone Topical Product,medication
36220755,hydrocortisone / neomycin / polymyxin B Otic Product,medication
36243871,olanzapine Disintegrating Oral Product,medication
36224730,isotretinoin Pill,medication
36219949,ferrous sulfate Pill,medication
36224240,paliperidone Injectable Product,medication
36222941,ubiquinol Oral Liquid Product,medication
36214216,albendazole Pill,medication
36220493,esomeprazole / naproxen Oral Product,medication
36221423,penicillin V Pill,medication
36221153,midodrine Oral Product,medication
36215656,gefitinib Pill,medication
36212004,beclomethasone Inhalant Product,medication
36245485,minocycline Oral Powder Product,medication
36217118,collagenase Topical Product,medication
36224178,dorzolamide Ophthalmic Product,medication
36214061,glycerin / phenol Mucosal Product,medication
36218072,chondroitin sulfates / glucosamine Pill,medication
36221743,tetracaine Ophthalmic Product,medication
36224392,filgrastim Injectable Product,medication
36219297,terazosin Oral Product,medication
36218393,hydrocortisone Oral Product,medication
36213741,dextromethorphan / promethazine Oral Product,medication
36221454,glutamine Pill,medication
1594402,gentamicin Topical Product,medication
36220248,erythromycin Oral Liquid Product,medication
36217715,amlodipine / benazepril Pill,medication
36217288,ciprofloxacin Injectable Product,medication
36223920,carvedilol Oral Product,medication
36213822,cyclophosphamide Oral Product,medication
36219698,ribavirin Oral Liquid Product,medication
36215564,ascorbic acid / beta carotene / cuprous oxide / vitamin E / zinc oxide Pill,medication
36223023,magnesium lactate Pill,medication
1592900,plecanatide Pill,medication
36245759,psyllium Wafer Product,medication
36247336,suvorexant Oral Product,medication
36211783,micafungin Injectable Product,medication
36226575,eletriptan Pill,medication
36244364,lamotrigine Chewable Product,medication
36225484,torsemide Oral Product,medication
36219238,zinc acetate Oral Product,medication
36222276,exemestane Oral Product,medication
36221759,dronabinol Pill,medication
36220899,prasugrel Pill,medication
36248147,osimertinib Pill,medication
36245166,calcium carbonate / glycine Chewable Product,medication
36224143,docosahexaenoate / eicosapentaenoate / vitamin E Oral Product,medication
36223617,vecuronium Injectable Product,medication
36226337,oxymetazoline Nasal Product,medication
36215825,bleomycin Injectable Product,medication
36249029,isavuconazonium Oral Product,medication
36218315,hydrochlorothiazide / olmesartan Pill,medication
36248253,Bacillus coagulans Chewable Product,medication
36220531,valsartan Pill,medication
36214582,morphine Oral Liquid Product,medication
36223312,phenylephrine Ophthalmic Product,medication
36212957,azilsartan Oral Product,medication
36226107,dipyridamole Pill,medication
36227526,folic acid / vitamin B12 / vitamin B6 Oral Product,medication
36214985,glimepiride Pill,medication
36223223,atomoxetine Pill,medication
36220490,escitalopram Oral Liquid Product,medication
36213521,budesonide Nasal Product,medication
36221619,pyrazinamide Pill,medication
36215183,calcium polycarbophil Oral Product,medication
36227605,rituximab Injectable Product,medication
36224685,niacinamide Oral Product,medication
36217132,cefazolin Injectable Product,medication
36244517,aspirin Chewable Product,medication
36248596,ivacaftor / lumacaftor Oral Product,medication
40221344,azithromycin Oral Powder Product,medication
36220820,hydromorphone Pill,medication
36221079,metolazone Oral Product,medication
36226019,vitamin E Pill,medication
36218633,methyldopa Oral Product,medication
36223877,olmesartan Pill,medication
1510689,sodium zirconium cyclosilicate Oral Powder Product,medication
37003302,magnesium sulfate / potassium chloride / sodium sulfate Pill,medication
36225354,ketoconazole Oral Product,medication
36224702,hylan G-F 20 Injectable Product,medication
36215854,citric acid / sodium citrate Oral Product,medication
36222006,aliskiren / hydrochlorothiazide Pill,medication
36215526,albuterol Pill,medication
36223778,nateglinide Pill,medication
36227623,ropivacaine Injectable Product,medication
36223382,triamcinolone Inhalant Product,medication
36218002,calcium carbonate / ergocalciferol Oral Product,medication
36221696,raloxifene Oral Product,medication
36223698,prochlorperazine Injectable Product,medication
36219120,loperamide Oral Product,medication
36220845,hydroxyzine Oral Product,medication
36219571,ciclesonide Inhalant Product,medication
36248195,insulin degludec Injectable Product,medication
36215154,aluminum chloride Topical Product,medication
36217723,amlodipine Pill,medication
36217593,ascorbic acid Oral Liquid Product,medication
36244977,melatonin Sublingual Product,medication
36225530,balsalazide Oral Product,medication
36218766,glipizide / metformin Pill,medication
36222378,fidaxomicin Pill,medication
36223693,procarbazine Pill,medication
36225963,spironolactone Pill,medication
741811,rimegepant Disintegrating Oral Product,medication
36225637,benazepril Oral Product,medication
36214495,atovaquone Oral Product,medication
36248732,palbociclib Pill,medication
36226325,methotrexate Injectable Product,medication
36224958,physostigmine Injectable Product,medication
36213520,budesonide Inhalant Product,medication
36218723,miconazole Topical Product,medication
36217863,buprenorphine Topical Product,medication
36219699,ribavirin Oral Product,medication
36226734,meclizine Oral Product,medication
37496829,semaglutide Oral Product,medication
1366366,glycopyrronium Injectable Product,medication
36224710,isopropyl alcohol Medicated Pad or Tape,medication
36217274,cefotaxime Injectable Product,medication
36214531,bromocriptine Pill,medication
36224801,fluoxetine / olanzapine Oral Product,medication
36213855,moxifloxacin Pill,medication
36226525,fludrocortisone Pill,medication
36226191,hydroxyurea Pill,medication
36218176,calcitriol Oral Product,medication
36220587,fluticasone Inhalant Product,medication
36221144,miconazole Vaginal Product,medication
36221449,racepinephrine Inhalant Product,medication
36217713,amlodipine / atorvastatin Pill,medication
36216661,clomipramine Pill,medication
36221104,linagliptin Pill,medication
36249022,edoxaban Oral Product,medication
36212535,cromolyn Oral Product,medication
36246386,pomalidomide Oral Product,medication
36214925,darifenacin Pill,medication
36222352,collagenase Clostridium histolyticum Injectable Product,medication
36218966,sulfamethoxazole Pill,medication
36248131,alirocumab Injectable Product,medication
36227175,fluvoxamine Oral Product,medication
36219298,terazosin Pill,medication
36212886,timolol Ophthalmic Product,medication
36219208,sulfasalazine Oral Product,medication
36214854,roflumilast Pill,medication
36224759,memantine Oral Product,medication
36224979,silver sulfadiazine Topical Product,medication
36226383,progesterone Vaginal Product,medication
36223262,ubidecarenone Oral Product,medication
36215800,bisacodyl Pill,medication
36215628,gabapentin Oral Liquid Product,medication
36218149,cetirizine / pseudoephedrine Pill,medication
